date,year,week,team,score,opponent,elo,glicko2
2004-11-28,2004,12,Seattle Seahawks,0.0,Buffalo Bills,1522.7951211094671,1519.9896734621925
2004-11-28,2004,12,New York Jets,1.0,Arizona Cardinals,1554.5822927640022,1568.3023158822382
2004-11-28,2004,12,Arizona Cardinals,0.0,New York Jets,1371.2068044403275,1349.3288027766175
2004-11-28,2004,12,New England Patriots,1.0,Baltimore Ravens,1779.6796458062288,1766.899246258629
2004-11-28,2004,12,Baltimore Ravens,0.0,New England Patriots,1577.0267936187117,1590.4728057519458
2004-11-28,2004,12,Oakland Raiders,1.0,Denver Broncos,1439.3570881742585,1475.3726057175527
2004-11-28,2004,12,Denver Broncos,0.0,Oakland Raiders,1547.572125692083,1555.8623879977713
2004-11-29,2004,12,Green Bay Packers,1.0,St. Louis Rams,1618.211825345615,1639.608744945711
2004-11-29,2004,12,St. Louis Rams,0.0,Green Bay Packers,1554.4904568592997,1576.1955121388223
2004-12-05,2004,13,Tampa Bay Buccaneers,1.0,Atlanta Falcons,1515.8837658962068,1545.583121111006
2004-12-05,2004,13,Atlanta Falcons,0.0,Tampa Bay Buccaneers,1534.4294454029573,1511.6884309568086
2004-12-05,2004,13,Cincinnati Bengals,1.0,Baltimore Ravens,1465.7155917991233,1433.9666105191586
2004-12-05,2004,13,Baltimore Ravens,0.0,Cincinnati Bengals,1555.2152312013404,1573.638686903543
2004-12-05,2004,13,New England Patriots,1.0,Cleveland Browns,1782.6947392679822,1769.6237825701694
2004-12-05,2004,13,Cleveland Browns,0.0,New England Patriots,1386.5311956466767,1395.7364800801336
2004-12-05,2004,13,Indianapolis Colts,1.0,Tennessee Titans,1655.7518834894067,1648.1406567400081
2004-12-05,2004,13,Tennessee Titans,0.0,Indianapolis Colts,1531.1884080994062,1561.3567467893502
2004-12-05,2004,13,St. Louis Rams,1.0,San Francisco 49ers,1563.4485080442212,1583.3386407129208
2004-12-05,2004,13,San Francisco 49ers,0.0,St. Louis Rams,1381.738957055492,1425.7756943158834
2004-12-05,2004,13,Buffalo Bills,1.0,Miami Dolphins,1495.101821843889,1484.2064569044048
2004-12-05,2004,13,Miami Dolphins,0.0,Buffalo Bills,1463.062464624499,1513.7365254311305
2004-12-05,2004,13,Carolina Panthers,1.0,New Orleans Saints,1514.298019749633,1491.8637177801263
2004-12-05,2004,13,New Orleans Saints,0.0,Carolina Panthers,1444.7126045712614,1461.2656672455705
2004-12-05,2004,13,Chicago Bears,1.0,Minnesota Vikings,1460.2316988239293,1474.7595870250689
2004-12-05,2004,13,Minnesota Vikings,0.0,Chicago Bears,1507.9382155633436,1513.7262566740244
2004-12-05,2004,13,Detroit Lions,1.0,Arizona Cardinals,1369.803443716867,1362.6797526853625
2004-12-05,2004,13,Arizona Cardinals,0.0,Detroit Lions,1355.1421776421528,1337.032431910714
2004-12-05,2004,13,New York Jets,1.0,Houston Texans,1564.7996850257873,1574.3405832880878
2004-12-05,2004,13,Houston Texans,0.0,New York Jets,1413.2616297308116,1380.997498970999
2004-12-05,2004,13,San Diego Chargers,1.0,Denver Broncos,1503.5604666170443,1467.4654084048818
2004-12-05,2004,13,Denver Broncos,0.0,San Diego Chargers,1529.556085994768,1541.2607827527406
2004-12-05,2004,13,Kansas City Chiefs,1.0,Oakland Raiders,1502.4216074904114,1504.3623713346944
2004-12-05,2004,13,Oakland Raiders,0.0,Kansas City Chiefs,1425.6423138386854,1464.7337044302296
2004-12-05,2004,13,Philadelphia Eagles,1.0,Green Bay Packers,1727.4356670489074,1729.0390972341925
2004-12-05,2004,13,Green Bay Packers,0.0,Philadelphia Eagles,1607.0823655317186,1630.4623350195432
2004-12-05,2004,13,Washington Redskins,1.0,New York Giants,1408.420572530317,1421.6039580842462
2004-12-05,2004,13,New York Giants,0.0,Washington Redskins,1414.5918363450924,1445.6014491120088
2004-12-05,2004,13,Pittsburgh Steelers,1.0,Jacksonville Jaguars,1641.7925867706554,1641.6233682875954
2004-12-05,2004,13,Jacksonville Jaguars,0.0,Pittsburgh Steelers,1445.9810471647972,1429.2280837172768
2004-12-06,2004,13,Dallas Cowboys,1.0,Seattle Seahawks,1464.1512007685944,1448.0735666230466
2004-12-06,2004,13,Seattle Seahawks,0.0,Dallas Cowboys,1503.293777293042,1506.0929150455377
2004-12-12,2004,14,Seattle Seahawks,1.0,Minnesota Vikings,1518.7611820438708,1517.5033593669064
2004-12-12,2004,14,Minnesota Vikings,0.0,Seattle Seahawks,1491.7243440160782,1502.2617086403225
2004-12-12,2004,14,Baltimore Ravens,1.0,New York Giants,1565.0711823734066,1581.1914967442376
2004-12-12,2004,14,New York Giants,0.0,Baltimore Ravens,1405.1185682915143,1438.2909230316664
2004-12-12,2004,14,Buffalo Bills,1.0,Cleveland Browns,1506.2585914310791,1493.0558519973897
2004-12-12,2004,14,Cleveland Browns,0.0,Buffalo Bills,1375.8364865003823,1386.8098193469898
2004-12-12,2004,14,New England Patriots,1.0,Cincinnati Bengals,1787.1386886642956,1772.8609014696426
2004-12-12,2004,14,Cincinnati Bengals,0.0,New England Patriots,1461.3686361603884,1430.6878271753496
2004-12-12,2004,14,Indianapolis Colts,1.0,Houston Texans,1661.9188569205396,1652.3482287462164
2004-12-12,2004,14,Houston Texans,0.0,Indianapolis Colts,1406.910598195312,1375.5327035687906
2004-12-12,2004,14,Atlanta Falcons,1.0,Oakland Raiders,1545.577159834701,1521.5098637163844
2004-12-12,2004,14,Oakland Raiders,0.0,Atlanta Falcons,1414.9561060839694,1455.038619929654
2004-12-12,2004,14,Jacksonville Jaguars,1.0,Chicago Bears,1462.6369461465317,1442.5795330155659
2004-12-12,2004,14,Chicago Bears,0.0,Jacksonville Jaguars,1444.3424627870447,1462.0085552801902
2004-12-12,2004,14,New Orleans Saints,1.0,Dallas Cowboys,1460.829774061842,1471.8548437719317
2004-12-12,2004,14,Dallas Cowboys,0.0,New Orleans Saints,1447.2569532147554,1436.982949550217
2004-12-12,2004,14,Denver Broncos,1.0,Miami Dolphins,1542.5307883983342,1551.6995416938073
2004-12-12,2004,14,Miami Dolphins,0.0,Denver Broncos,1450.6596038510568,1503.2673361735847
2004-12-12,2004,14,Pittsburgh Steelers,1.0,New York Jets,1654.303854805576,1651.1578932626846
2004-12-12,2004,14,New York Jets,0.0,Pittsburgh Steelers,1552.832680272527,1565.174487374837
2004-12-12,2004,14,Carolina Panthers,1.0,St. Louis Rams,1532.546503895861,1506.165683571414
2004-12-12,2004,14,St. Louis Rams,0.0,Carolina Panthers,1546.0291589557971,1568.8839316561973
2004-12-12,2004,14,San Francisco 49ers,1.0,Arizona Cardinals,1395.8425542820987,1434.159932022483
2004-12-12,2004,14,Arizona Cardinals,0.0,San Francisco 49ers,1340.3646176323502,1327.7807781502293
2004-12-12,2004,14,Green Bay Packers,1.0,Detroit Lions,1613.587489770759,1634.7426623316237
2004-12-12,2004,14,Detroit Lions,0.0,Green Bay Packers,1363.490239734423,1358.2943642466366
2004-12-12,2004,14,San Diego Chargers,1.0,Tampa Bay Buccaneers,1520.1277376521152,1482.155894739843
2004-12-12,2004,14,Tampa Bay Buccaneers,0.0,San Diego Chargers,1500.0791982981868,1531.8811923472676
2004-12-12,2004,14,Philadelphia Eagles,1.0,Washington Redskins,1731.7397427722628,1732.7210195013595
2004-12-12,2004,14,Washington Redskins,0.0,Philadelphia Eagles,1404.0212831751287,1418.1490593153794
2004-12-13,2004,14,Kansas City Chiefs,1.0,Tennessee Titans,1518.9484813926529,1517.4778038640864
2004-12-13,2004,14,Tennessee Titans,0.0,Kansas City Chiefs,1513.8666669615654,1547.815299314698
2004-12-18,2004,15,Pittsburgh Steelers,1.0,New York Giants,1660.2866553882104,1656.5963709129721
2004-12-18,2004,15,New York Giants,0.0,Pittsburgh Steelers,1398.961447412589,1433.0953628407729
2004-12-18,2004,15,Washington Redskins,1.0,San Francisco 49ers,1418.9268651032658,1430.1080826947991
2004-12-18,2004,15,San Francisco 49ers,0.0,Washington Redskins,1380.219129110286,1422.5903450736155
2004-12-18,2004,15,Atlanta Falcons,1.0,Carolina Panthers,1560.9773571621192,1532.2698256970152
2004-12-18,2004,15,Carolina Panthers,0.0,Atlanta Falcons,1517.8528784412842,1495.30020624907
2004-12-19,2004,15,Kansas City Chiefs,1.0,Denver Broncos,1536.0328220673207,1529.824519617059
2004-12-19,2004,15,Denver Broncos,0.0,Kansas City Chiefs,1526.2315808758628,1539.3570690539857
2004-12-19,2004,15,Houston Texans,1.0,Chicago Bears,1423.817520620911,1393.8412579328128
2004-12-19,2004,15,Chicago Bears,0.0,Houston Texans,1426.625300503515,1448.1329222194724
2004-12-19,2004,15,Philadelphia Eagles,1.0,Dallas Cowboys,1736.9490198604067,1736.63759688875
2004-12-19,2004,15,Dallas Cowboys,0.0,Philadelphia Eagles,1442.1771384377419,1433.2974745305378
2004-12-19,2004,15,New York Jets,1.0,Seattle Seahawks,1567.268640307099,1574.9100580271859
2004-12-19,2004,15,Seattle Seahawks,0.0,New York Jets,1504.9806308565892,1507.868156690592
2004-12-19,2004,15,Buffalo Bills,1.0,Cincinnati Bengals,1519.5747841227424,1502.6585795861201
2004-12-19,2004,15,Cincinnati Bengals,0.0,Buffalo Bills,1447.4244679702283,1420.4556284150974
2004-12-19,2004,15,San Diego Chargers,1.0,Cleveland Browns,1529.466269121126,1490.990387119422
2004-12-19,2004,15,Cleveland Browns,0.0,San Diego Chargers,1366.1239522875703,1378.14956073051
2004-12-19,2004,15,Minnesota Vikings,1.0,Detroit Lions,1501.6605827608294,1509.15342597593
2004-12-19,2004,15,Detroit Lions,0.0,Minnesota Vikings,1353.1413314351148,1350.8714468114285
2004-12-19,2004,15,Arizona Cardinals,1.0,St. Louis Rams,1364.8653650700016,1347.3185366631403
2004-12-19,2004,15,St. Louis Rams,0.0,Arizona Cardinals,1522.368295778038,1550.4585179835758
2004-12-19,2004,15,New Orleans Saints,1.0,Tampa Bay Buccaneers,1477.8163102790156,1484.666543690617
2004-12-19,2004,15,Tampa Bay Buccaneers,0.0,New Orleans Saints,1482.2793455689775,1518.760648208893
2004-12-19,2004,15,Jacksonville Jaguars,1.0,Green Bay Packers,1484.2949544725338,1460.258039398767
2004-12-19,2004,15,Green Bay Packers,0.0,Jacksonville Jaguars,1591.042679160112,1617.0693185020866
2004-12-19,2004,15,Oakland Raiders,1.0,Tennessee Titans,1435.3919120794235,1469.0163320074298
2004-12-19,2004,15,Tennessee Titans,0.0,Oakland Raiders,1494.3129984091718,1533.216294057312
2004-12-19,2004,15,Indianapolis Colts,1.0,Baltimore Ravens,1673.5708921780918,1661.584990082644
2004-12-19,2004,15,Baltimore Ravens,0.0,Indianapolis Colts,1553.9114460244348,1571.9802579266614
2004-12-20,2004,15,Miami Dolphins,1.0,New England Patriots,1478.6280649160396,1521.9967903920028
2004-12-20,2004,15,New England Patriots,0.0,Miami Dolphins,1759.772494613511,1752.4925257974005
2004-12-24,2004,16,Green Bay Packers,1.0,Minnesota Vikings,1602.5031857048155,1625.3671255878057
2004-12-24,2004,16,Minnesota Vikings,0.0,Green Bay Packers,1489.688313030447,1501.2713814657398
2004-12-25,2004,16,Kansas City Chiefs,1.0,Oakland Raiders,1547.5235572814297,1539.1352033181806
2004-12-25,2004,16,Oakland Raiders,0.0,Kansas City Chiefs,1424.3836413183512,1459.8049342736408
2004-12-25,2004,16,Denver Broncos,1.0,Tennessee Titans,1540.105007044399,1550.358015581308
2004-12-25,2004,16,Tennessee Titans,0.0,Denver Broncos,1479.7787820696456,1521.8763478654582
2004-12-26,2004,16,Indianapolis Colts,1.0,San Diego Chargers,1683.2906952731564,1667.9504475691003
2004-12-26,2004,16,San Diego Chargers,0.0,Indianapolis Colts,1520.1209081450443,1484.3787193529124
2004-12-26,2004,16,Pittsburgh Steelers,1.0,Baltimore Ravens,1671.5354385499697,1665.545223289234
2004-12-26,2004,16,Baltimore Ravens,0.0,Pittsburgh Steelers,1543.1303491453157,1563.2267355160395
2004-12-26,2004,16,New Orleans Saints,1.0,Atlanta Falcons,1497.5745193283456,1497.063653142245
2004-12-26,2004,16,Atlanta Falcons,0.0,New Orleans Saints,1542.0895342793783,1519.5700694576835
2004-12-26,2004,16,Detroit Lions,1.0,Chicago Bears,1372.4758193903697,1366.0757370237602
2004-12-26,2004,16,Chicago Bears,0.0,Detroit Lions,1408.151621513621,1433.895462909028
2004-12-26,2004,16,Cincinnati Bengals,1.0,New York Giants,1461.2070262476257,1433.1599687002151
2004-12-26,2004,16,New York Giants,0.0,Cincinnati Bengals,1385.7976818362292,1421.5395499947358
2004-12-26,2004,16,Houston Texans,1.0,Jacksonville Jaguars,1441.7296224110069,1410.9932339381937
2004-12-26,2004,16,Jacksonville Jaguars,0.0,Houston Texans,1465.5376580327277,1446.410253745159
2004-12-26,2004,16,New England Patriots,1.0,New York Jets,1767.445579432991,1759.134102541406
2004-12-26,2004,16,New York Jets,0.0,New England Patriots,1559.3256778452364,1568.8687327732448
2004-12-26,2004,16,Buffalo Bills,1.0,San Francisco 49ers,1529.0948724713378,1511.670381917481
2004-12-26,2004,16,San Francisco 49ers,0.0,Buffalo Bills,1370.3133355952516,1414.0038529778353
2004-12-26,2004,16,Carolina Panthers,1.0,Tampa Bay Buccaneers,1531.5687197545626,1507.3423465452731
2004-12-26,2004,16,Tampa Bay Buccaneers,0.0,Carolina Panthers,1467.911866449647,1506.8494509911409
2004-12-26,2004,16,Dallas Cowboys,1.0,Washington Redskins,1457.1080192304596,1444.7247890955805
2004-12-26,2004,16,Washington Redskins,0.0,Dallas Cowboys,1404.6781280535056,1418.8471006991501
2004-12-26,2004,16,Seattle Seahawks,1.0,Arizona Cardinals,1514.8565428770698,1514.2737077255606
2004-12-26,2004,16,Arizona Cardinals,0.0,Seattle Seahawks,1355.3733461239387,1340.2774793324754
2004-12-26,2004,16,Miami Dolphins,1.0,Cleveland Browns,1489.620857637998,1529.0183782576366
2004-12-26,2004,16,Cleveland Browns,0.0,Miami Dolphins,1355.5831898711685,1370.940156515476
2004-12-27,2004,16,St. Louis Rams,1.0,Philadelphia Eagles,1547.1597174475273,1567.6206878565442
2004-12-27,2004,16,Philadelphia Eagles,0.0,St. Louis Rams,1712.985659050226,1718.3955461276705
2005-01-02,2005,17,Pittsburgh Steelers,1.0,Buffalo Bills,1680.941818676909,1672.4418849274368
2005-01-02,2005,17,Buffalo Bills,0.0,Pittsburgh Steelers,1519.3101215981544,1504.8345642571358
2005-01-02,2005,17,New Orleans Saints,1.0,Carolina Panthers,1514.3307546591955,1508.2770501338623
2005-01-02,2005,17,Carolina Panthers,0.0,New Orleans Saints,1514.0082055462574,1495.7760123799767
2005-01-02,2005,17,Cleveland Browns,1.0,Houston Texans,1374.5980495651872,1383.8179541376755
2005-01-02,2005,17,Houston Texans,0.0,Cleveland Browns,1421.8417813163674,1395.198034990692
2005-01-02,2005,17,Baltimore Ravens,1.0,Miami Dolphins,1556.6854464539758,1573.502876908315
2005-01-02,2005,17,Miami Dolphins,0.0,Baltimore Ravens,1476.6715013033602,1518.7574974715044
2005-01-02,2005,17,New England Patriots,1.0,San Francisco 49ers,1770.3986240459783,1762.2476431618832
2005-01-02,2005,17,San Francisco 49ers,0.0,New England Patriots,1367.405542831457,1411.2064616240561
2005-01-02,2005,17,St. Louis Rams,1.0,New York Jets,1563.7197517516413,1579.1897775450743
2005-01-02,2005,17,New York Jets,0.0,St. Louis Rams,1543.5280216384963,1557.637676912516
2005-01-02,2005,17,Green Bay Packers,1.0,Chicago Bears,1610.1165142030347,1631.3367384699443
2005-01-02,2005,17,Chicago Bears,0.0,Green Bay Packers,1400.2720020441727,1428.1813908765373
2005-01-02,2005,17,Tennessee Titans,1.0,Detroit Lions,1490.9886390249967,1528.6356901451022
2005-01-02,2005,17,Detroit Lions,0.0,Tennessee Titans,1361.7312690031658,1359.0632880813728
2005-01-02,2005,17,Washington Redskins,1.0,Minnesota Vikings,1424.5166935852953,1432.7597264472067
2005-01-02,2005,17,Minnesota Vikings,0.0,Washington Redskins,1470.7217612773493,1487.566532631147
2005-01-02,2005,17,Cincinnati Bengals,1.0,Philadelphia Eagles,1486.3546364299932,1453.6660390011555
2005-01-02,2005,17,Philadelphia Eagles,0.0,Cincinnati Bengals,1687.0688896810666,1697.8036342210262
2005-01-02,2005,17,Seattle Seahawks,1.0,Atlanta Falcons,1532.108106378801,1525.5252212054115
2005-01-02,2005,17,Atlanta Falcons,0.0,Seattle Seahawks,1525.6299989560268,1508.2587275075043
2005-01-02,2005,17,Arizona Cardinals,1.0,Tampa Bay Buccaneers,1376.381982704719,1357.8138365363293
2005-01-02,2005,17,Tampa Bay Buccaneers,0.0,Arizona Cardinals,1447.7916398737636,1490.7899092960834
2005-01-02,2005,17,Denver Broncos,1.0,Indianapolis Colts,1562.3493681571344,1565.113569086895
2005-01-02,2005,17,Indianapolis Colts,0.0,Denver Broncos,1661.9357049599114,1652.7853284668313
2005-01-02,2005,17,Jacksonville Jaguars,1.0,Oakland Raiders,1479.0137428872595,1458.528788458626
2005-01-02,2005,17,Oakland Raiders,0.0,Jacksonville Jaguars,1410.2700396419568,1448.3478263690458
2005-01-02,2005,17,San Diego Chargers,1.0,Kansas City Chiefs,1537.3802365706442,1498.071532790522
2005-01-02,2005,17,Kansas City Chiefs,0.0,San Diego Chargers,1531.0565727688236,1526.27218675736
2005-01-02,2005,17,New York Giants,1.0,Dallas Cowboys,1405.0362942031,1433.389178308676
2005-01-02,2005,17,Dallas Cowboys,0.0,New York Giants,1438.7278226522153,1432.51423927635
2005-01-08,2005,WildCard,St. Louis Rams,1.0,Seattle Seahawks,1577.6064305538723,1588.9307320939884
2005-01-08,2005,WildCard,Seattle Seahawks,0.0,St. Louis Rams,1517.559872562998,1516.1442895552993
2005-01-08,2005,WildCard,New York Jets,1.0,San Diego Chargers,1558.5224422016972,1566.9261182924122
2005-01-08,2005,WildCard,San Diego Chargers,0.0,New York Jets,1521.6633229911313,1488.2484723343641
2005-01-09,2005,WildCard,Indianapolis Colts,1.0,Denver Broncos,1673.4711858103244,1661.4475545356624
2005-01-09,2005,WildCard,Denver Broncos,0.0,Indianapolis Colts,1551.2990815591743,1556.6695743192827
2005-01-09,2005,WildCard,Minnesota Vikings,1.0,Green Bay Packers,1491.927286504055,1503.0016178216017
2005-01-09,2005,WildCard,Green Bay Packers,0.0,Minnesota Vikings,1588.0207684709108,1615.0671964120163
2005-01-15,2005,Division,Pittsburgh Steelers,1.0,New York Jets,1691.526472486614,1680.698771478281
2005-01-15,2005,Division,New York Jets,0.0,Pittsburgh Steelers,1548.3648553918542,1559.0183966992845
2005-01-15,2005,Division,Atlanta Falcons,1.0,St. Louis Rams,1544.0059040514648,1521.847793111989
2005-01-15,2005,Division,St. Louis Rams,0.0,Atlanta Falcons,1560.063875220918,1574.9659602911988
2005-01-16,2005,Division,Philadelphia Eagles,1.0,Minnesota Vikings,1694.92152914846,1703.9776957459198
2005-01-16,2005,Division,Minnesota Vikings,0.0,Philadelphia Eagles,1484.3394140287535,1497.4100127082434
2005-01-16,2005,Division,New England Patriots,1.0,Indianapolis Colts,1782.0472575204778,1771.1922772880916
2005-01-16,2005,Division,Indianapolis Colts,0.0,New England Patriots,1662.314644019057,1653.2214107331672
2005-01-23,2005,ConfChamp,Philadelphia Eagles,1.0,Atlanta Falcons,1704.3780575863332,1710.470453214761
2005-01-23,2005,ConfChamp,Atlanta Falcons,0.0,Philadelphia Eagles,1534.9079476206855,1515.9815425350916
2005-01-23,2005,ConfChamp,New England Patriots,1.0,Pittsburgh Steelers,1793.4616658448335,1780.391236746144
2005-01-23,2005,ConfChamp,Pittsburgh Steelers,0.0,New England Patriots,1679.60327763308,1672.0399357878732
2005-02-06,2005,SuperBowl,New England Patriots,1.0,Philadelphia Eagles,1805.446813172929,1790.1709837319866
2005-02-06,2005,SuperBowl,Philadelphia Eagles,0.0,New England Patriots,1692.9054541246103,1700.6521622007836
2005-09-08,2005,1,New England Patriots,1.0,Oakland Raiders,1808.4301702156708,1793.2845295647817
2005-09-08,2005,1,Oakland Raiders,0.0,New England Patriots,1407.332817484593,1445.5043788356415
2005-09-11,2005,1,Kansas City Chiefs,1.0,New York Jets,1547.8529899107684,1538.4180850239466
2005-09-11,2005,1,New York Jets,0.0,Kansas City Chiefs,1532.3412831323815,1546.9119899633552
2005-09-11,2005,1,Buffalo Bills,1.0,Houston Texans,1530.9356977589732,1512.8793427551184
2005-09-11,2005,1,Houston Texans,0.0,Buffalo Bills,1410.7068920440445,1385.4029210472959
2005-09-11,2005,1,Tampa Bay Buccaneers,1.0,Minnesota Vikings,1464.6598218766276,1502.1344732523567
2005-09-11,2005,1,Minnesota Vikings,0.0,Tampa Bay Buccaneers,1466.6625075727748,1486.060639727169
2005-09-11,2005,1,Pittsburgh Steelers,1.0,Tennessee Titans,1687.6806803039585,1679.1458942372449
2005-09-11,2005,1,Tennessee Titans,0.0,Pittsburgh Steelers,1483.188765882412,1521.5481528050896
2005-09-11,2005,1,New Orleans Saints,1.0,Carolina Panthers,1529.5803085673374,1518.7565037513052
2005-09-11,2005,1,Carolina Panthers,0.0,New Orleans Saints,1498.0230594775742,1484.98668498086
2005-09-11,2005,1,Washington Redskins,1.0,Chicago Bears,1439.4019930379256,1443.874736759144
2005-09-11,2005,1,Chicago Bears,0.0,Washington Redskins,1386.0664240588153,1417.1094030533957
2005-09-11,2005,1,Cincinnati Bengals,1.0,Cleveland Browns,1496.9245720364165,1463.5025134665996
2005-09-11,2005,1,Cleveland Browns,0.0,Cincinnati Bengals,1363.5741826333172,1374.5063739376371
2005-09-11,2005,1,Miami Dolphins,1.0,Denver Broncos,1496.056332382129,1531.2598871380496
2005-09-11,2005,1,Denver Broncos,0.0,Miami Dolphins,1532.7762831977404,1544.3862218763393
2005-09-11,2005,1,Jacksonville Jaguars,1.0,Seattle Seahawks,1496.7816103078244,1472.0026915016304
2005-09-11,2005,1,Seattle Seahawks,0.0,Jacksonville Jaguars,1500.6041373789815,1503.3723030995952
2005-09-11,2005,1,Dallas Cowboys,1.0,San Diego Chargers,1457.606033303281,1445.6771786302625
2005-09-11,2005,1,San Diego Chargers,0.0,Dallas Cowboys,1501.914929174451,1474.7255569148608
2005-09-11,2005,1,San Francisco 49ers,1.0,St. Louis Rams,1391.467889213935,1427.2460504816831
2005-09-11,2005,1,St. Louis Rams,0.0,San Francisco 49ers,1536.8567572280826,1558.628726034599
2005-09-11,2005,1,New York Giants,1.0,Arizona Cardinals,1419.719698166081,1442.1420051092573
2005-09-11,2005,1,Arizona Cardinals,0.0,New York Giants,1362.3674714737867,1348.2627096970502
2005-09-11,2005,1,Detroit Lions,1.0,Green Bay Packers,1386.8921260492534,1378.4744837080993
2005-09-11,2005,1,Green Bay Packers,0.0,Detroit Lions,1563.6709819187618,1595.9904465579073
2005-09-11,2005,1,Indianapolis Colts,1.0,Baltimore Ravens,1673.1251705890938,1662.0542505677167
2005-09-11,2005,1,Baltimore Ravens,0.0,Indianapolis Colts,1545.4053176724867,1564.6849066414102
2005-09-12,2005,1,Atlanta Falcons,1.0,Philadelphia Eagles,1557.7207226473358,1532.4586514856603
2005-09-12,2005,1,Philadelphia Eagles,0.0,Atlanta Falcons,1670.9762062692962,1682.631698423275
2005-09-18,2005,2,Indianapolis Colts,1.0,Jacksonville Jaguars,1681.636530747417,1667.8482417399252
2005-09-18,2005,2,Jacksonville Jaguars,0.0,Indianapolis Colts,1488.5728191303006,1466.0844602105567
2005-09-18,2005,2,Tampa Bay Buccaneers,1.0,Buffalo Bills,1483.6754492796977,1513.5501434429373
2005-09-18,2005,2,Buffalo Bills,0.0,Tampa Bay Buccaneers,1512.7726077151383,1501.0796936999934
2005-09-18,2005,2,Carolina Panthers,1.0,New England Patriots,1525.4323481172312,1504.1675855644671
2005-09-18,2005,2,New England Patriots,0.0,Carolina Panthers,1781.6768355908202,1772.249200731146
2005-09-18,2005,2,Chicago Bears,1.0,Detroit Lions,1402.1044489691153,1427.0523991616658
2005-09-18,2005,2,Detroit Lions,0.0,Chicago Bears,1371.592232077396,1367.8621955620679
2005-09-18,2005,2,Pittsburgh Steelers,1.0,Houston Texans,1692.9431077923664,1682.87701613741
2005-09-18,2005,2,Houston Texans,0.0,Pittsburgh Steelers,1405.3063400299886,1380.921451111801
2005-09-18,2005,2,Cincinnati Bengals,1.0,Minnesota Vikings,1511.5344660926294,1476.3749250002236
2005-09-18,2005,2,Minnesota Vikings,0.0,Cincinnati Bengals,1452.7175242789867,1474.2848161619063
2005-09-18,2005,2,Tennessee Titans,1.0,Baltimore Ravens,1502.023705546267,1534.371184793608
2005-09-18,2005,2,Baltimore Ravens,0.0,Tennessee Titans,1527.4178385480104,1552.058123329229
2005-09-18,2005,2,Philadelphia Eagles,1.0,San Francisco 49ers,1676.3115785894017,1687.309120142919
2005-09-18,2005,2,San Francisco 49ers,0.0,Philadelphia Eagles,1386.2676663235543,1422.9264156500478
2005-09-18,2005,2,St. Louis Rams,1.0,Arizona Cardinals,1545.128501054733,1563.9782269270481
2005-09-18,2005,2,Arizona Cardinals,0.0,St. Louis Rams,1353.7892586611888,1342.6095140291661
2005-09-18,2005,2,Seattle Seahawks,1.0,Atlanta Falcons,1519.2110113978817,1515.2391889142098
2005-09-18,2005,2,Atlanta Falcons,0.0,Seattle Seahawks,1539.9545119013499,1520.4268323263318
2005-09-18,2005,2,Cleveland Browns,1.0,Green Bay Packers,1387.0425986566763,1392.542108045089
2005-09-18,2005,2,Green Bay Packers,0.0,Cleveland Browns,1539.3558260013967,1577.608279440002
2005-09-18,2005,2,Denver Broncos,1.0,San Diego Chargers,1547.3587914045563,1553.2998840494952
2005-09-18,2005,2,San Diego Chargers,0.0,Denver Broncos,1487.9958430517236,1465.3508325638854
2005-09-18,2005,2,New York Jets,1.0,Miami Dolphins,1546.6763481386054,1557.4600436513642
2005-09-18,2005,2,Miami Dolphins,0.0,New York Jets,1482.3711144846407,1520.517403803022
2005-09-18,2005,2,Kansas City Chiefs,1.0,Oakland Raiders,1557.3300653929837,1546.6666603161946
2005-09-18,2005,2,Oakland Raiders,0.0,Kansas City Chiefs,1397.4728132350185,1437.1993859054758
2005-09-19,2005,2,New York Giants,1.0,New Orleans Saints,1439.7293665261052,1455.568378681332
2005-09-19,2005,2,New Orleans Saints,0.0,New York Giants,1508.6831762904278,1505.600971490172
2005-09-19,2005,2,Washington Redskins,1.0,Dallas Cowboys,1455.4649214216852,1455.1313314120318
2005-09-19,2005,2,Dallas Cowboys,0.0,Washington Redskins,1440.7684725749232,1434.288784475644
2005-09-25,2005,3,Indianapolis Colts,1.0,Cleveland Browns,1686.5969185260194,1671.8477202582646
2005-09-25,2005,3,Cleveland Browns,0.0,Indianapolis Colts,1382.2007197780515,1388.4596013865155
2005-09-25,2005,3,Minnesota Vikings,1.0,New Orleans Saints,1471.2727751950042,1486.3129460386851
2005-09-25,2005,3,New Orleans Saints,0.0,Minnesota Vikings,1490.9669910590171,1493.8322113435747
2005-09-25,2005,3,Atlanta Falcons,1.0,Buffalo Bills,1554.0327627058673,1530.8871199279138
2005-09-25,2005,3,Buffalo Bills,0.0,Atlanta Falcons,1498.021832932147,1490.3179872212593
2005-09-25,2005,3,Miami Dolphins,1.0,Carolina Panthers,1500.3440656277178,1531.1802012939677
2005-09-25,2005,3,Carolina Panthers,0.0,Miami Dolphins,1508.2789939475426,1493.4470645668318
2005-09-25,2005,3,Cincinnati Bengals,1.0,Chicago Bears,1522.1954490860824,1486.7127093342654
2005-09-25,2005,3,Chicago Bears,0.0,Cincinnati Bengals,1390.9836025010977,1417.4806052843387
2005-09-25,2005,3,Tampa Bay Buccaneers,1.0,Green Bay Packers,1501.3792300670418,1526.5602230180073
