,week,day,date,time,at_value,boxscore,season_year,home_team,away_team,is_winner,team,opponent,week_team_opponent,glicko2_rating,elo_rating
5246,13,Sun,2019-12-01,4:25PM,,boxscore,2019,Kansas City Chiefs,Oakland Raiders,True,Kansas City Chiefs,Oakland Raiders,2019-13-Kansas City Chiefs-Oakland Raiders,1633.4118870575792,1145.2846308296325
5247,13,Sun,2019-12-01,8:20PM,,boxscore,2019,Houston Texans,New England Patriots,True,Houston Texans,New England Patriots,2019-13-Houston Texans-New England Patriots,1550.5745081114544,411.93243840330217
5248,13,Mon,2019-12-02,8:15PM,,boxscore,2019,Seattle Seahawks,Minnesota Vikings,True,Seattle Seahawks,Minnesota Vikings,2019-13-Seattle Seahawks-Minnesota Vikings,1655.7879442988378,2103.3535437233554
5249,14,Thu,2019-12-05,8:20PM,,boxscore,2019,Chicago Bears,Dallas Cowboys,True,Chicago Bears,Dallas Cowboys,2019-14-Chicago Bears-Dallas Cowboys,1517.9678675548635,1066.862073535963
5250,14,Sun,2019-12-08,1:00PM,,boxscore,2019,Atlanta Falcons,Carolina Panthers,True,Atlanta Falcons,Carolina Panthers,2019-14-Atlanta Falcons-Carolina Panthers,1504.911825159417,653.7648755127823
5251,14,Sun,2019-12-08,1:00PM,@,boxscore,2019,Buffalo Bills,Baltimore Ravens,True,Baltimore Ravens,Buffalo Bills,2019-14-Baltimore Ravens-Buffalo Bills,1631.1652065349103,2914.1303274372235
5252,14,Sun,2019-12-08,1:00PM,,boxscore,2019,Cleveland Browns,Cincinnati Bengals,True,Cleveland Browns,Cincinnati Bengals,2019-14-Cleveland Browns-Cincinnati Bengals,1387.6467829965422,-581.7612288643011
5253,14,Sun,2019-12-08,1:00PM,,boxscore,2019,Tampa Bay Buccaneers,Indianapolis Colts,True,Tampa Bay Buccaneers,Indianapolis Colts,2019-14-Tampa Bay Buccaneers-Indianapolis Colts,1435.6558158683345,1927.2253781936324
5254,14,Sun,2019-12-08,1:00PM,@,boxscore,2019,Houston Texans,Denver Broncos,True,Denver Broncos,Houston Texans,2019-14-Denver Broncos-Houston Texans,1476.3914068804356,2695.412495277797
5255,14,Sun,2019-12-08,1:00PM,,boxscore,2019,Minnesota Vikings,Detroit Lions,True,Minnesota Vikings,Detroit Lions,2019-14-Minnesota Vikings-Detroit Lions,1610.9212361022658,1781.1172821464763
5256,14,Sun,2019-12-08,1:00PM,,boxscore,2019,Green Bay Packers,Washington Redskins,True,Green Bay Packers,Washington Redskins,2019-14-Green Bay Packers-Washington Redskins,1566.9094017260466,3278.9142054462777
5257,14,Sun,2019-12-08,1:00PM,,boxscore,2019,New York Jets,Miami Dolphins,True,New York Jets,Miami Dolphins,2019-14-New York Jets-Miami Dolphins,1390.9893445504708,1310.1917489628481
5258,14,Sun,2019-12-08,1:00PM,@,boxscore,2019,New Orleans Saints,San Francisco 49ers,True,San Francisco 49ers,New Orleans Saints,2019-14-San Francisco 49ers-New Orleans Saints,1515.8808294075193,1004.4825638218947
5259,14,Sun,2019-12-08,4:05PM,@,boxscore,2019,Jacksonville Jaguars,Los Angeles Chargers,True,Los Angeles Chargers,Jacksonville Jaguars,2019-14-Los Angeles Chargers-Jacksonville Jaguars,1558.127695268965,1528.5273688954903
5260,14,Sun,2019-12-08,4:25PM,@,boxscore,2019,Arizona Cardinals,Pittsburgh Steelers,True,Pittsburgh Steelers,Arizona Cardinals,2019-14-Pittsburgh Steelers-Arizona Cardinals,1630.6014591688581,3508.410309368866
5261,14,Sun,2019-12-08,4:25PM,@,boxscore,2019,New England Patriots,Kansas City Chiefs,True,Kansas City Chiefs,New England Patriots,2019-14-Kansas City Chiefs-New England Patriots,1648.019452339438,1145.284632689542
5262,14,Sun,2019-12-08,4:25PM,@,boxscore,2019,Oakland Raiders,Tennessee Titans,True,Tennessee Titans,Oakland Raiders,2019-14-Tennessee Titans-Oakland Raiders,1524.412231262789,2229.940188831108
5263,14,Sun,2019-12-08,8:20PM,,boxscore,2019,Los Angeles Rams,Seattle Seahawks,True,Los Angeles Rams,Seattle Seahawks,2019-14-Los Angeles Rams-Seattle Seahawks,1619.2699189965037,1587.769276742149
5264,14,Mon,2019-12-09,8:15PM,,boxscore,2019,Philadelphia Eagles,New York Giants,True,Philadelphia Eagles,New York Giants,2019-14-Philadelphia Eagles-New York Giants,1565.7050088205215,3449.1232100416723
5265,15,Thu,2019-12-12,8:20PM,,boxscore,2019,Baltimore Ravens,New York Jets,True,Baltimore Ravens,New York Jets,2019-15-Baltimore Ravens-New York Jets,1635.6537185777247,2926.129154452527
5266,15,Sun,2019-12-15,1:00PM,@,boxscore,2019,Carolina Panthers,Seattle Seahawks,True,Seattle Seahawks,Carolina Panthers,2019-15-Seattle Seahawks-Carolina Panthers,1649.851647911103,2114.7660698248214
5267,15,Sun,2019-12-15,1:00PM,,boxscore,2019,Green Bay Packers,Chicago Bears,True,Green Bay Packers,Chicago Bears,2019-15-Green Bay Packers-Chicago Bears,1576.0826638348508,3290.9141700424975
5268,15,Sun,2019-12-15,1:00PM,@,boxscore,2019,Cincinnati Bengals,New England Patriots,True,New England Patriots,Cincinnati Bengals,2019-15-New England Patriots-Cincinnati Bengals,1741.7189704690309,3881.160379389977
5269,15,Sun,2019-12-15,1:00PM,,boxscore,2019,Kansas City Chiefs,Denver Broncos,True,Kansas City Chiefs,Denver Broncos,2019-15-Kansas City Chiefs-Denver Broncos,1654.0897954662257,1145.2862315248185
5270,15,Sun,2019-12-15,1:00PM,@,boxscore,2019,Detroit Lions,Tampa Bay Buccaneers,True,Tampa Bay Buccaneers,Detroit Lions,2019-15-Tampa Bay Buccaneers-Detroit Lions,1447.1985128338283,1939.2253638475847
5271,15,Sun,2019-12-15,1:00PM,@,boxscore,2019,Tennessee Titans,Houston Texans,True,Houston Texans,Tennessee Titans,2019-15-Houston Texans-Tennessee Titans,1547.5582459175282,399.93278281426615
5272,15,Sun,2019-12-15,1:00PM,,boxscore,2019,New York Giants,Miami Dolphins,True,New York Giants,Miami Dolphins,2019-15-New York Giants-Miami Dolphins,1370.2802154301794,2174.104394868852
5273,15,Sun,2019-12-15,1:00PM,@,boxscore,2019,Washington Redskins,Philadelphia Eagles,True,Philadelphia Eagles,Washington Redskins,2019-15-Philadelphia Eagles-Washington Redskins,1572.3978329849008,3461.1232096502445
5274,15,Sun,2019-12-15,4:05PM,,boxscore,2019,Arizona Cardinals,Cleveland Browns,True,Arizona Cardinals,Cleveland Browns,2019-15-Arizona Cardinals-Cleveland Browns,1414.9896779560115,-192.7700155863203
5275,15,Sun,2019-12-15,4:05PM,@,boxscore,2019,Oakland Raiders,Jacksonville Jaguars,True,Jacksonville Jaguars,Oakland Raiders,2019-15-Jacksonville Jaguars-Oakland Raiders,1399.0634662159675,307.38389480819575
5276,15,Sun,2019-12-15,4:05PM,@,boxscore,2019,Los Angeles Chargers,Minnesota Vikings,True,Minnesota Vikings,Los Angeles Chargers,2019-15-Minnesota Vikings-Los Angeles Chargers,1620.0017473454398,1790.8446864333685
5277,15,Sun,2019-12-15,4:25PM,@,boxscore,2019,San Francisco 49ers,Atlanta Falcons,True,Atlanta Falcons,San Francisco 49ers,2019-15-Atlanta Falcons-San Francisco 49ers,1515.8867726576634,655.1716772040153
5278,15,Sun,2019-12-15,4:25PM,,boxscore,2019,Dallas Cowboys,Los Angeles Rams,True,Dallas Cowboys,Los Angeles Rams,2019-15-Dallas Cowboys-Los Angeles Rams,1564.6327777571512,533.5502829834676
5279,15,Sun,2019-12-15,8:20PM,@,boxscore,2019,Pittsburgh Steelers,Buffalo Bills,True,Buffalo Bills,Pittsburgh Steelers,2019-15-Buffalo Bills-Pittsburgh Steelers,1536.4355637194583,89.85284131856007
5280,15,Mon,2019-12-16,8:15PM,,boxscore,2019,New Orleans Saints,Indianapolis Colts,True,New Orleans Saints,Indianapolis Colts,2019-15-New Orleans Saints-Indianapolis Colts,1658.9986621060968,2585.583843276865
5281,16,Sat,2019-12-21,1:00PM,@,boxscore,2019,Tampa Bay Buccaneers,Houston Texans,True,Houston Texans,Tampa Bay Buccaneers,2019-16-Houston Texans-Tampa Bay Buccaneers,1555.3089578829072,399.93448453465294
5282,16,Sat,2019-12-21,4:30PM,,boxscore,2019,New England Patriots,Buffalo Bills,True,New England Patriots,Buffalo Bills,2019-16-New England Patriots-Buffalo Bills,1747.9013233149672,3893.1603793859877
5283,16,Sat,2019-12-21,8:15PM,,boxscore,2019,San Francisco 49ers,Los Angeles Rams,True,San Francisco 49ers,Los Angeles Rams,2019-16-San Francisco 49ers-Los Angeles Rams,1518.5332434899858,1003.4764156818761
5284,16,Sun,2019-12-22,1:00PM,,boxscore,2019,Atlanta Falcons,Jacksonville Jaguars,True,Atlanta Falcons,Jacksonville Jaguars,2019-16-Atlanta Falcons-Jacksonville Jaguars,1523.1495152308676,665.7437945465788
5285,16,Sun,2019-12-22,1:00PM,,boxscore,2019,Indianapolis Colts,Carolina Panthers,True,Indianapolis Colts,Carolina Panthers,2019-16-Indianapolis Colts-Carolina Panthers,1500.1404197448908,3058.6779812484797
5286,16,Sun,2019-12-22,1:00PM,,boxscore,2019,Miami Dolphins,Cincinnati Bengals,True,Miami Dolphins,Cincinnati Bengals,2019-16-Miami Dolphins-Cincinnati Bengals,1418.359087388558,1810.4216567277342
5287,16,Sun,2019-12-22,1:00PM,@,boxscore,2019,Cleveland Browns,Baltimore Ravens,True,Baltimore Ravens,Cleveland Browns,2019-16-Baltimore Ravens-Cleveland Browns,1639.7945747800675,2938.129154433362
5288,16,Sun,2019-12-22,1:00PM,@,boxscore,2019,Tennessee Titans,New Orleans Saints,True,New Orleans Saints,Tennessee Titans,2019-16-New Orleans Saints-Tennessee Titans,1665.7671320431077,2596.2118782506054
5289,16,Sun,2019-12-22,1:00PM,@,boxscore,2019,Washington Redskins,New York Giants,True,New York Giants,Washington Redskins,2019-16-New York Giants-Washington Redskins,1382.6194645329147,2186.1038322965865
5290,16,Sun,2019-12-22,1:00PM,,boxscore,2019,New York Jets,Pittsburgh Steelers,True,New York Jets,Pittsburgh Steelers,2019-16-New York Jets-Pittsburgh Steelers,1404.0800650640715,1298.1929577272272
5291,16,Sun,2019-12-22,4:05PM,,boxscore,2019,Denver Broncos,Detroit Lions,True,Denver Broncos,Detroit Lions,2019-16-Denver Broncos-Detroit Lions,1480.3491215320191,2707.4108962817268
5292,16,Sun,2019-12-22,4:05PM,@,boxscore,2019,Los Angeles Chargers,Oakland Raiders,True,Oakland Raiders,Los Angeles Chargers,2019-16-Oakland Raiders-Los Angeles Chargers,1447.764343384951,1487.6611756268333
5293,16,Sun,2019-12-22,4:25PM,@,boxscore,2019,Seattle Seahawks,Arizona Cardinals,True,Arizona Cardinals,Seattle Seahawks,2019-16-Arizona Cardinals-Seattle Seahawks,1432.1489045440765,-192.76999515293647
5294,16,Sun,2019-12-22,4:25PM,,boxscore,2019,Philadelphia Eagles,Dallas Cowboys,True,Philadelphia Eagles,Dallas Cowboys,2019-16-Philadelphia Eagles-Dallas Cowboys,1582.9359728285447,3473.1232090744747
5295,16,Sun,2019-12-22,8:20PM,@,boxscore,2019,Chicago Bears,Kansas City Chiefs,True,Kansas City Chiefs,Chicago Bears,2019-16-Kansas City Chiefs-Chicago Bears,1660.8385985679292,1152.8134724191618
5296,16,Mon,2019-12-23,8:15PM,@,boxscore,2019,Minnesota Vikings,Green Bay Packers,True,Green Bay Packers,Minnesota Vikings,2019-16-Green Bay Packers-Minnesota Vikings,1588.0122869259424,3302.912037339668
5297,17,Sun,2019-12-29,1:00PM,@,boxscore,2019,Tampa Bay Buccaneers,Atlanta Falcons,True,Atlanta Falcons,Tampa Bay Buccaneers,2019-17-Atlanta Falcons-Tampa Bay Buccaneers,1531.3213068490636,665.7516504686859
5298,17,Sun,2019-12-29,1:00PM,@,boxscore,2019,Buffalo Bills,New York Jets,True,New York Jets,Buffalo Bills,2019-17-New York Jets-Buffalo Bills,1419.2213969683744,1310.1822931211477
5299,17,Sun,2019-12-29,1:00PM,@,boxscore,2019,Carolina Panthers,New Orleans Saints,True,New Orleans Saints,Carolina Panthers,2019-17-New Orleans Saints-Carolina Panthers,1671.3670875888413,2608.2117456961105
5300,17,Sun,2019-12-29,1:00PM,@,boxscore,2019,Minnesota Vikings,Chicago Bears,True,Chicago Bears,Minnesota Vikings,2019-17-Chicago Bears-Minnesota Vikings,1516.0200512118024,1047.5102588890118
5301,17,Sun,2019-12-29,1:00PM,,boxscore,2019,Cincinnati Bengals,Cleveland Browns,True,Cincinnati Bengals,Cleveland Browns,2019-17-Cincinnati Bengals-Cleveland Browns,1378.69348556985,188.89781564313017
5302,17,Sun,2019-12-29,1:00PM,@,boxscore,2019,Detroit Lions,Green Bay Packers,True,Green Bay Packers,Detroit Lions,2019-17-Green Bay Packers-Detroit Lions,1594.2246571582236,3314.9120373351234
5303,17,Sun,2019-12-29,1:00PM,,boxscore,2019,Kansas City Chiefs,Los Angeles Chargers,True,Kansas City Chiefs,Los Angeles Chargers,2019-17-Kansas City Chiefs-Los Angeles Chargers,1667.9970953572717,1154.1510504405933
5304,17,Sun,2019-12-29,1:00PM,@,boxscore,2019,New England Patriots,Miami Dolphins,True,Miami Dolphins,New England Patriots,2019-17-Miami Dolphins-New England Patriots,1437.1668314101953,1810.4217312578407
5305,17,Sun,2019-12-29,4:25PM,,boxscore,2019,Jacksonville Jaguars,Indianapolis Colts,True,Jacksonville Jaguars,Indianapolis Colts,2019-17-Jacksonville Jaguars-Indianapolis Colts,1405.7860536479766,296.8117789602003
5306,17,Sun,2019-12-29,4:25PM,,boxscore,2019,Los Angeles Rams,Arizona Cardinals,True,Los Angeles Rams,Arizona Cardinals,2019-17-Los Angeles Rams-Arizona Cardinals,1597.7502839053375,1599.340492542112
5307,17,Sun,2019-12-29,4:25PM,,boxscore,2019,Dallas Cowboys,Washington Redskins,True,Dallas Cowboys,Washington Redskins,2019-17-Dallas Cowboys-Washington Redskins,1560.628939666397,529.0874401053977
5308,17,Sun,2019-12-29,4:25PM,,boxscore,2019,Denver Broncos,Oakland Raiders,True,Denver Broncos,Oakland Raiders,2019-17-Denver Broncos-Oakland Raiders,1490.1820063827847,2719.400195401727
5309,17,Sun,2019-12-29,4:25PM,@,boxscore,2019,Houston Texans,Tennessee Titans,True,Tennessee Titans,Houston Texans,2019-17-Tennessee Titans-Houston Texans,1519.6989229398737,2231.3114951823086
5310,17,Sun,2019-12-29,4:25PM,@,boxscore,2019,New York Giants,Philadelphia Eagles,True,Philadelphia Eagles,New York Giants,2019-17-Philadelphia Eagles-New York Giants,1588.2182122613247,3485.1159418309417
5311,17,Sun,2019-12-29,4:25PM,,boxscore,2019,Baltimore Ravens,Pittsburgh Steelers,True,Baltimore Ravens,Pittsburgh Steelers,2019-17-Baltimore Ravens-Pittsburgh Steelers,1649.4945039910308,2938.5631454379795
5312,17,Sun,2019-12-29,8:20PM,@,boxscore,2019,Seattle Seahawks,San Francisco 49ers,True,San Francisco 49ers,Seattle Seahawks,2019-17-San Francisco 49ers-Seattle Seahawks,1532.7664946682014,1003.4963790613132
5313,WildCard,Sat,2020-01-04,4:35PM,,boxscore,2019,Houston Texans,Buffalo Bills,True,Houston Texans,Buffalo Bills,2019-WildCard-Houston Texans-Buffalo Bills,1553.0568659737492,398.3099648411111
5314,WildCard,Sat,2020-01-04,8:15PM,@,boxscore,2019,New England Patriots,Tennessee Titans,True,Tennessee Titans,New England Patriots,2019-WildCard-Tennessee Titans-New England Patriots,1535.9568276216635,2231.3123356650553
5315,WildCard,Sun,2020-01-05,1:05PM,@,boxscore,2019,New Orleans Saints,Minnesota Vikings,True,Minnesota Vikings,New Orleans Saints,2019-WildCard-Minnesota Vikings-New Orleans Saints,1607.1846807230977,1778.7718163396817
5316,WildCard,Sun,2020-01-05,4:40PM,@,boxscore,2019,Philadelphia Eagles,Seattle Seahawks,True,Seattle Seahawks,Philadelphia Eagles,2019-WildCard-Seattle Seahawks-Philadelphia Eagles,1628.056910231235,2114.7505847816865
5317,Division,Sat,2020-01-11,4:35PM,,boxscore,2019,San Francisco 49ers,Minnesota Vikings,True,San Francisco 49ers,Minnesota Vikings,2019-Division-San Francisco 49ers-Minnesota Vikings,1545.8563564370054,1003.6331563810941
5318,Division,Sat,2020-01-11,8:15PM,@,boxscore,2019,Baltimore Ravens,Tennessee Titans,True,Tennessee Titans,Baltimore Ravens,2019-Division-Tennessee Titans-Baltimore Ravens,1550.0081167465746,2231.513573402595
5319,Division,Sun,2020-01-12,3:05PM,,boxscore,2019,Kansas City Chiefs,Houston Texans,True,Kansas City Chiefs,Houston Texans,2019-Division-Kansas City Chiefs-Houston Texans,1675.5684819586181,1165.998288765817
5320,Division,Sun,2020-01-12,6:40PM,,boxscore,2019,Green Bay Packers,Seattle Seahawks,True,Green Bay Packers,Seattle Seahawks,2019-Division-Green Bay Packers-Seattle Seahawks,1605.8670628696207,3326.9000604484504
5321,ConfChamp,Sun,2020-01-19,3:05PM,,boxscore,2019,Kansas City Chiefs,Tennessee Titans,True,Kansas City Chiefs,Tennessee Titans,2019-ConfChamp-Kansas City Chiefs-Tennessee Titans,1682.8404551299839,1166.0242575832506
5322,ConfChamp,Sun,2020-01-19,6:40PM,,boxscore,2019,San Francisco 49ers,Green Bay Packers,True,San Francisco 49ers,Green Bay Packers,2019-ConfChamp-San Francisco 49ers-Green Bay Packers,1558.4928728992313,1003.633175045463
5323,SuperBowl,Sun,2020-02-02,6:30PM,N,boxscore,2019,Kansas City Chiefs,San Francisco 49ers,True,Kansas City Chiefs,San Francisco 49ers,2019-SuperBowl-Kansas City Chiefs-San Francisco 49ers,1690.1415976196163,1174.640830277287
5324,1,Thu,2020-09-10,8:20PM,,boxscore,2020,Kansas City Chiefs,Houston Texans,True,Kansas City Chiefs,Houston Texans,2020-1-Kansas City Chiefs-Houston Texans,1696.9053008642707,1186.5137401219106
5325,1,Sun,2020-09-13,1:00PM,@,boxscore,2020,Atlanta Falcons,Seattle Seahawks,True,Seattle Seahawks,Atlanta Falcons,2020-1-Seattle Seahawks-Atlanta Falcons,1624.4319288899665,2114.759495874154
5326,1,Sun,2020-09-13,1:00PM,,boxscore,2020,Buffalo Bills,New York Jets,True,Buffalo Bills,New York Jets,2020-1-Buffalo Bills-New York Jets,1514.9249829449773,55.49711748110467
5327,1,Sun,2020-09-13,1:00PM,@,boxscore,2020,Carolina Panthers,Las Vegas Raiders,True,Las Vegas Raiders,Carolina Panthers,2020-1-Las Vegas Raiders-Carolina Panthers,1659.99459659191,1511.9323180505837
5328,1,Sun,2020-09-13,1:00PM,@,boxscore,2020,Detroit Lions,Chicago Bears,True,Chicago Bears,Detroit Lions,2020-1-Chicago Bears-Detroit Lions,1524.0510143058273,1059.5084140696215
5329,1,Sun,2020-09-13,1:00PM,,boxscore,2020,Baltimore Ravens,Cleveland Browns,True,Baltimore Ravens,Cleveland Browns,2020-1-Baltimore Ravens-Cleveland Browns,1638.9331836233193,2950.3619076848713
5330,1,Sun,2020-09-13,1:00PM,,boxscore,2020,Jacksonville Jaguars,Indianapolis Colts,True,Jacksonville Jaguars,Indianapolis Colts,2020-1-Jacksonville Jaguars-Indianapolis Colts,1419.1286482376493,296.8117804547683
5331,1,Sun,2020-09-13,1:00PM,@,boxscore,2020,Minnesota Vikings,Green Bay Packers,True,Green Bay Packers,Minnesota Vikings,2020-1-Green Bay Packers-Minnesota Vikings,1604.0929633504502,3338.8984257137863
5332,1,Sun,2020-09-13,1:00PM,,boxscore,2020,New England Patriots,Miami Dolphins,True,New England Patriots,Miami Dolphins,2020-1-New England Patriots-Miami Dolphins,1710.253641885627,3905.159389842603
5333,1,Sun,2020-09-13,1:00PM,,boxscore,2020,Washington Football Team,Philadelphia Eagles,True,Washington Football Team,Philadelphia Eagles,2020-1-Washington Football Team-Philadelphia Eagles,1718.2913920431179,1500.0001307368168
5334,1,Sun,2020-09-13,4:05PM,@,boxscore,2020,Cincinnati Bengals,Los Angeles Chargers,True,Los Angeles Chargers,Cincinnati Bengals,2020-1-Los Angeles Chargers-Cincinnati Bengals,1530.6386925153008,1524.0846894930844
5335,1,Sun,2020-09-13,4:25PM,@,boxscore,2020,San Francisco 49ers,Arizona Cardinals,True,Arizona Cardinals,San Francisco 49ers,2020-1-Arizona Cardinals-San Francisco 49ers,1440.4418887558363,-204.7575669014514
5336,1,Sun,2020-09-13,4:25PM,,boxscore,2020,New Orleans Saints,Tampa Bay Buccaneers,True,New Orleans Saints,Tampa Bay Buccaneers,2020-1-New Orleans Saints-Tampa Bay Buccaneers,1662.7612267680295,2619.8614371234653
5337,1,Sun,2020-09-13,8:20PM,,boxscore,2020,Los Angeles Rams,Dallas Cowboys,True,Los Angeles Rams,Dallas Cowboys,2020-1-Los Angeles Rams-Dallas Cowboys,1607.8832596227207,1611.315220924581
5338,1,Mon,2020-09-14,7:15PM,@,boxscore,2020,New York Giants,Pittsburgh Steelers,True,Pittsburgh Steelers,New York Giants,2020-1-Pittsburgh Steelers-New York Giants,1593.023869604337,3519.9707322388117
5339,1,Mon,2020-09-14,10:10PM,@,boxscore,2020,Denver Broncos,Tennessee Titans,True,Tennessee Titans,Denver Broncos,2020-1-Tennessee Titans-Denver Broncos,1552.0606763093256,2232.1699065551497
5340,2,Thu,2020-09-17,8:20PM,,boxscore,2020,Cleveland Browns,Cincinnati Bengals,True,Cleveland Browns,Cincinnati Bengals,2020-2-Cleveland Browns-Cincinnati Bengals,1367.1510434246238,-628.2921618582096
5341,2,Sun,2020-09-20,1:00PM,,boxscore,2020,Dallas Cowboys,Atlanta Falcons,True,Dallas Cowboys,Atlanta Falcons,2020-2-Dallas Cowboys-Atlanta Falcons,1560.8952669059154,520.867567409596
5342,2,Sun,2020-09-20,1:00PM,@,boxscore,2020,Miami Dolphins,Buffalo Bills,True,Buffalo Bills,Miami Dolphins,2020-2-Buffalo Bills-Miami Dolphins,1523.244560043739,55.49764452944532
5343,2,Sun,2020-09-20,1:00PM,,boxscore,2020,Tampa Bay Buccaneers,Carolina Panthers,True,Tampa Bay Buccaneers,Carolina Panthers,2020-2-Tampa Bay Buccaneers-Carolina Panthers,1438.0873038560267,1939.460303752375
5344,2,Sun,2020-09-20,1:00PM,,boxscore,2020,Chicago Bears,New York Giants,True,Chicago Bears,New York Giants,2020-2-Chicago Bears-New York Giants,1530.461444753204,1059.5293986618317
5345,2,Sun,2020-09-20,1:00PM,,boxscore,2020,Indianapolis Colts,Minnesota Vikings,True,Indianapolis Colts,Minnesota Vikings,2020-2-Indianapolis Colts-Minnesota Vikings,1487.2047431527162,3070.6709179725517
5346,2,Sun,2020-09-20,1:00PM,,boxscore,2020,Pittsburgh Steelers,Denver Broncos,True,Pittsburgh Steelers,Denver Broncos,2020-2-Pittsburgh Steelers-Denver Broncos,1600.947278166151,3531.8527657438863
5347,2,Sun,2020-09-20,1:00PM,,boxscore,2020,Green Bay Packers,Detroit Lions,True,Green Bay Packers,Detroit Lions,2020-2-Green Bay Packers-Detroit Lions,1609.583819636863,3350.8984257105685
5348,2,Sun,2020-09-20,1:00PM,,boxscore,2020,Tennessee Titans,Jacksonville Jaguars,True,Tennessee Titans,Jacksonville Jaguars,2020-2-Tennessee Titans-Jacksonville Jaguars,1558.9448911772497,2244.1697324628226
5349,2,Sun,2020-09-20,1:00PM,@,boxscore,2020,New York Jets,San Francisco 49ers,True,San Francisco 49ers,New York Jets,2020-2-San Francisco 49ers-New York Jets,1543.9424704507087,996.6860907471485
5350,2,Sun,2020-09-20,1:00PM,@,boxscore,2020,Philadelphia Eagles,Los Angeles Rams,True,Los Angeles Rams,Philadelphia Eagles,2020-2-Los Angeles Rams-Philadelphia Eagles,1617.9286876864355,1611.3154690561587
5351,2,Sun,2020-09-20,4:05PM,,boxscore,2020,Arizona Cardinals,Washington Football Team,True,Arizona Cardinals,Washington Football Team,2020-2-Arizona Cardinals-Washington Football Team,1454.1010780514857,-204.75691035835325
5352,2,Sun,2020-09-20,4:25PM,@,boxscore,2020,Houston Texans,Baltimore Ravens,True,Baltimore Ravens,Houston Texans,2020-2-Baltimore Ravens-Houston Texans,1646.9731210262755,2962.361903322216
5353,2,Sun,2020-09-20,4:25PM,@,boxscore,2020,Los Angeles Chargers,Kansas City Chiefs,True,Kansas City Chiefs,Los Angeles Chargers,2020-2-Kansas City Chiefs-Los Angeles Chargers,1703.110985970808,1188.0172816213897
5354,2,Sun,2020-09-20,8:20PM,,boxscore,2020,Seattle Seahawks,New England Patriots,True,Seattle Seahawks,New England Patriots,2020-2-Seattle Seahawks-New England Patriots,1637.8507636298891,2114.7598968950447
5355,2,Mon,2020-09-21,8:15PM,,boxscore,2020,Las Vegas Raiders,New Orleans Saints,True,Las Vegas Raiders,New Orleans Saints,2020-2-Las Vegas Raiders-New Orleans Saints,1778.4797100302926,1511.952670713302
5356,3,Thu,2020-09-24,8:20PM,@,boxscore,2020,Jacksonville Jaguars,Miami Dolphins,True,Miami Dolphins,Jacksonville Jaguars,2020-3-Miami Dolphins-Jacksonville Jaguars,1435.2570284333246,1810.41930592426
5357,3,Sun,2020-09-27,1:00PM,@,boxscore,2020,Atlanta Falcons,Chicago Bears,True,Chicago Bears,Atlanta Falcons,2020-3-Chicago Bears-Atlanta Falcons,1540.6853099358577,1070.4916855191261
5358,3,Sun,2020-09-27,1:00PM,,boxscore,2020,Buffalo Bills,Los Angeles Rams,True,Buffalo Bills,Los Angeles Rams,2020-3-Buffalo Bills-Los Angeles Rams,1536.798840074809,55.499191851378484
5359,3,Sun,2020-09-27,1:00PM,,boxscore,2020,Philadelphia Eagles,Cincinnati Bengals,True,Philadelphia Eagles,Cincinnati Bengals,2020-3-Philadelphia Eagles-Cincinnati Bengals,1565.3755032646197,3497.1110641285363
5360,3,Sun,2020-09-27,1:00PM,,boxscore,2020,Cleveland Browns,Washington Football Team,True,Cleveland Browns,Washington Football Team,2020-3-Cleveland Browns-Washington Football Team,1380.265588274185,-628.292104519214
5361,3,Sun,2020-09-27,1:00PM,,boxscore,2020,Pittsburgh Steelers,Houston Texans,True,Pittsburgh Steelers,Houston Texans,2020-3-Pittsburgh Steelers-Houston Texans,1610.1108506418996,3543.8527656006595
5362,3,Sun,2020-09-27,1:00PM,@,boxscore,2020,Minnesota Vikings,Tennessee Titans,True,Tennessee Titans,Minnesota Vikings,2020-3-Tennessee Titans-Minnesota Vikings,1569.986004473764,2255.4933826093115
5363,3,Sun,2020-09-27,1:00PM,,boxscore,2020,New England Patriots,Las Vegas Raiders,True,New England Patriots,Las Vegas Raiders,2020-3-New England Patriots-Las Vegas Raiders,1707.5182044154649,3917.158976343137
5364,3,Sun,2020-09-27,1:00PM,@,boxscore,2020,New York Giants,San Francisco 49ers,True,San Francisco 49ers,New York Giants,2020-3-San Francisco 49ers-New York Giants,1549.7582590426593,996.7007168172889
5365,3,Sun,2020-09-27,4:05PM,@,boxscore,2020,Los Angeles Chargers,Carolina Panthers,True,Carolina Panthers,Los Angeles Chargers,2020-3-Carolina Panthers-Los Angeles Chargers,1462.2973001559574,577.6241737758013
5366,3,Sun,2020-09-27,4:05PM,,boxscore,2020,Indianapolis Colts,New York Jets,True,Indianapolis Colts,New York Jets,2020-3-Indianapolis Colts-New York Jets,1495.3583044715215,3082.67044621702
5367,3,Sun,2020-09-27,4:25PM,@,boxscore,2020,Arizona Cardinals,Detroit Lions,True,Detroit Lions,Arizona Cardinals,2020-3-Detroit Lions-Arizona Cardinals,1423.1526047845434,-499.9136223935132
5368,3,Sun,2020-09-27,4:25PM,,boxscore,2020,Seattle Seahawks,Dallas Cowboys,True,Seattle Seahawks,Dallas Cowboys,2020-3-Seattle Seahawks-Dallas Cowboys,1646.3948672255424,2126.7586540830357
